a,b
-16.61218,-17.357414
-26.67095,68.240074
-2.8208673,-5.056822
-14.884761,-39.29318
-35.43897,27.89366
-34.39108,-58.760536
11.218773,16.727331
-28.753668,-24.856684
-43.13718,-11.266553
69.392075,53.06705
54.142677,12.844385
-15.245092,-20.827345
68.61577,50.23655
34.46236,-15.10134
-0.3473926,26.962547
-51.065533,-4.7075295
-21.489946,82.86308
9.073917,63.64308
14.110081,-44.43824
61.43895,24.893892
51.25162,68.21287
63.749634,51.72425
13.409401,-27.621092
10.289064,-4.542676
-42.3768,1.0132002
-32.61016,36.794018
10.647735,57.21925
53.19588,11.536934
3.9899569,-64.62043
19.208902,40.031338
-19.716616,34.409412
-23.336031,58.974102
40.77857,-4.1256585
47.33474,60.682953
45.023018,-58.14921
17.228065,65.60262
75.536766,-14.285042
48.013626,-36.035862
17.671822,34.99054
35.922596,1.3119226
4.575715,-8.416361
-27.559155,-31.403091
13.616773,13.0835905
77.44965,-21.572971
38.825344,3.6254847
-41.891445,-2.603225
28.720364,23.921915
2.416987,-0.013453968
28.597874,31.523737
40.39909,-9.394896
-56.621384,-28.546688
-1.671303,-53.60023
-24.83663,29.152851
-49.76991,0.9193616
35.26309,-5.3660374
-35.24205,69.90027
4.562475,-70.96685
-28.31732,73.34393
37.58031,-31.018297
-66.05841,23.164564
51.26028,69.11588
-55.611385,-20.408798
84.310135,-29.92751
40.807804,-43.870136
-62.81155,57.737934
-25.70839,32.704147
-26.816305,62.47719
42.426067,-64.52341
-67.27075,-10.057718
59.698414,-26.68105
28.272919,28.689173
-13.737823,-17.997269
-13.541618,50.799892
28.45798,28.494421
44.503136,-64.42497
-52.666336,-18.843914
-58.964108,70.61639
57.579803,55.341633
35.90438,1.487551
-13.92252,71.199196
-14.525915,73.93797
77.18328,33.821865
-17.24366,34.59646
-8.869098,-79.8633
-59.131138,-1.8775071
76.32043,-10.160762
81.22301,-36.57543
4.27682,60.85932
-49.510654,-20.085756
44.91758,44.217506
-8.281232,44.741302
74.097015,-16.842093
32.380177,28.743494
-77.15139,-14.128414
17.769491,53.78146
-51.87799,-10.183035
5.0926776,-66.64908
72.81691,-19.537386
-55.849445,2.7703638
39.8741,-2.78586
-22.644157,-3.633381
-67.5005,-10.048271
-5.192571,12.354712
44.294163,20.670097
3.227581,8.754097
7.996593,-90.34859
-11.62789,-37.63372
-67.558014,-13.047835
-71.423195,-39.458157
51.692375,5.7499704
-55.955833,-17.599228
20.149658,43.259483
-27.9901,31.836498
-40.57807,-59.48614
-80.44978,-6.609102
82.38621,-18.887943
27.369072,21.228392
-63.413876,4.339785
34.05542,14.85807
5.442688,-87.4463
-8.847032,-14.16381
-54.356026,-11.465251
-6.562536,-33.176926
-41.804604,-61.36377
12.211044,40.822075
-33.648994,70.90696
76.756454,36.67077
-41.343853,-32.980453
-18.309017,59.02288
-36.491688,1.0119604
-37.50943,37.32577
4.6962376,-15.138201
-73.472496,-16.643343
21.522738,-27.600157
47.977932,64.54558
-28.956728,-33.083233
-18.163517,63.520634
79.85331,-26.637514
37.20153,-13.4706955
-12.310635,-85.28999
43.183178,-45.274326
23.030273,-33.75226
30.236584,-53.056248
-13.221441,30.566734
-2.1204562,19.773657
71.88857,-24.190802
16.895018,34.781445
-11.86215,-75.7817
-49.93018,-53.417027
-12.280465,-24.898043
50.728817,20.269005
75.24478,-14.313436
69.24319,47.06195
-57.121338,-41.6161
74.524185,-14.531369
-24.176712,31.256405
-26.080738,65.178276
-4.0626254,49.217266
-32.605804,36.41206
76.99398,-45.333088
4.8299026,-15.118552
46.759434,32.13149
-13.172207,44.00948
-62.357944,-15.176601
33.31926,-34.089764
-14.430743,30.395498
14.347689,26.705837
-1.1815954,-70.31697
-8.98363,64.62741
69.56077,28.845165
2.86452,-52.241673
59.30528,-29.850876
-3.4652596,-55.25097
-7.8491125,-24.329826
-53.60694,3.9196088
27.594324,33.87866
-15.840351,44.462173
69.04564,46.93587
25.197477,-2.5293632
-40.36483,-41.182777
64.68302,20.256842
23.597925,7.1843176
-35.93665,36.953415
-14.43308,-44.056126
-41.51549,-34.832653
-54.25696,20.205355
45.621582,56.535492
35.523754,-14.949619
55.90342,59.080303
8.967868,-66.99059
67.80484,42.424267
-5.640582,30.870472
-1.9372674,43.98886
-41.026768,-8.325759
-12.707387,21.812675
50.656254,55.984283
38.851276,-67.60115
-34.03523,27.084932
20.038853,43.39143
47.96954,64.66086
-74.37352,22.875875
-36.43766,77.31732
50.924477,-20.021404
-43.200676,-11.694215
-63.408314,-21.188662
-3.4878829,13.557202
-12.280734,-24.87136
13.585204,-29.420769
7.2003455,-7.5982914
-19.215899,79.32624
69.55746,28.881176
50.995636,53.050747
20.013914,-5.515204
-44.069126,-45.94895
-73.481125,-2.033777
-72.09612,-31.296738
-39.670002,-15.081327
-49.581673,-23.235685
-28.054127,35.678146
-14.454164,56.853306
72.76298,-19.562506
-23.394203,79.706894
-30.579304,-34.585033
33.31739,-15.024572
-18.638689,21.623497
6.1907654,-73.34594
2.233243,18.593903
-5.8697824,-69.563614
75.21801,-40.83109
-1.300491,-6.0753956
40.547596,-53.50047
-13.272037,-74.79439
-7.7417817,-74.74245
33.23596,-44.911606
-3.88359,68.145004
-35.870262,-32.59953
-15.531242,-43.653744
12.837925,-87.57602
-40.25647,-44.430347
-71.87573,38.86525
9.339678,-13.868853
26.182426,12.492875
14.257058,-44.5657
85.294945,-29.915207
-13.122817,-83.69396
42.143513,-52.22819
13.150735,-42.911797
-59.6195,-19.650944
46.208885,5.1574864
63.857925,24.099812
4.4607625,-0.35022172
-7.44793,9.364883
-77.61655,-22.776085
11.828569,-77.4759
53.085026,12.152347
-0.9805701,-78.78508
13.868846,-42.170784
-35.811405,-61.7043
16.509983,54.238564
-6.480269,-79.867836
-24.423779,30.602318
-63.531536,-11.550252
1.3864511,-80.53313
-60.77168,6.783445
-55.346073,-40.466408
-23.79085,62.192398
26.164717,24.121746
42.829666,0.17342994
71.15399,49.453896
28.379059,-56.653587
-13.850814,-81.203514
44.920025,-66.89922
-14.526147,33.547634
-82.900276,-10.451125
-25.132505,67.42695
28.798834,24.07957
10.565053,-87.71565
58.578934,30.453173
-26.268175,-1.0133295
66.17422,29.63155
63.889343,-5.2649527
26.759333,-30.039593
12.479201,40.386036
-40.08428,-4.376792
-15.812442,73.85297
58.492695,-28.71695
-45.94281,-35.586735
-35.935062,80.4045
-45.726307,5.1339006
80.01344,-20.835182
64.23708,-19.29442
-10.313289,35.410183
46.614525,1.6094514
-65.90392,-16.424723
33.213486,-0.005332671
-1.9308625,68.40015
-30.677925,70.39559
-35.762863,-8.860132
73.03832,-19.88761
-52.008656,-35.981144
1.8327281,41.602978
1.8918103,-13.4184265
-39.17596,-5.685727
79.223305,-40.318027
72.73197,-33.580997
-62.263042,-22.622162
-36.971016,-27.136166
11.344864,-31.320208
23.944944,29.396975
60.53392,-8.246668
-35.54894,27.990948
32.679653,-44.783966
-50.215363,-35.542118
16.031502,-25.861992
-68.630806,41.63127
85.868645,-16.914736
76.81623,-42.373318
26.399174,-33.61469
-77.852196,11.486396
24.855135,-43.391357
-17.416206,35.286
39.19911,-60.087032
-37.014313,-28.506678
-1.0467008,53.93654
53.60898,67.615486
-77.47187,2.1150658
-28.124075,30.374958
10.839882,55.85822
28.122204,-30.074842
-38.584854,-33.584152
-30.53314,3.0904007
-30.165602,71.13747
30.192924,-32.353558
-0.014468965,20.728441
-59.29158,50.302616
41.91502,-52.247765
-58.268604,41.73432
48.529972,47.544422
-42.502857,-49.750515
39.392048,-8.680847
70.11891,28.240784
-44.346928,-25.506193
-75.9711,-15.075924
48.81861,60.99454
43.71278,5.460291
83.891945,-37.443153
2.0353172,-48.855495
-34.81276,70.80883
37.79851,-61.440887
51.202496,61.099995
15.200221,-26.68113
-55.27666,-47.26171
74.13971,-19.283232
-79.06816,-6.483326
-2.8409684,-4.518649
17.805092,64.483
-24.0684,70.733406
74.76885,-20.441574
-58.784576,70.77287
-28.292303,-17.703539
63.86414,23.064013
-77.88473,-16.924154
-57.338127,43.61886
72.74711,-23.751242
5.9950438,-86.713974
4.801252,-81.038574
5.5422626,-88.01082
-8.325722,-13.117008
44.30004,-49.328342
50.492245,12.1177025
-80.28531,6.976355
-24.509296,-24.150507
66.825516,-18.612598
79.63167,-8.758774
-74.33511,-2.3579519
41.07604,3.261851
-0.90006226,-1.9967468
19.5694,-26.468668
-14.001177,-17.959606
45.579002,-37.71346
-72.86368,37.381252
-38.417973,-17.543228
-54.01531,-37.110153
-1.449054,1.8475733
13.351796,-1.7034355
44.343353,-49.174076
-11.435652,19.802082
-32.798378,34.648277
-73.39013,36.154827
38.47772,43.02322
-56.417053,40.738323
-62.399723,-34.596806
18.500221,-4.3901873
-54.22857,-37.644344
-50.154034,4.0536537
-81.28778,-20.768763
0.4086618,52.781227
-15.318661,63.17582
75.38193,-20.908848
-64.92695,-21.847492
-61.521374,-23.257908
52.90607,-8.165023
45.67451,9.0638685
-49.697895,-0.7464909
-36.326534,-33.65256
19.807003,-0.35019347
45.05938,51.77003
9.438202,-5.5938716
42.212547,-57.463444
29.434347,30.796947
-7.4591703,6.945802
-36.139103,-34.450592
-82.20701,-4.901764
-22.880068,44.969498
39.416927,-8.411338
30.65484,-4.9004855
-37.259262,-12.892163
44.539925,-38.38356
-56.871193,21.391659
53.497528,68.10732
50.880077,-39.614193
47.165173,20.494886
-62.559822,55.45776
39.086277,-8.197527
-47.663677,-33.99973
-58.55098,41.80067
-4.4482102,0.39984423
-53.819527,-20.928497
-38.68966,53.98697
-11.823698,38.117672
40.126015,-63.943134
-6.300945,33.96664
60.340275,32.22795
-25.94463,-1.5828654
-18.658152,-47.48698
38.364616,20.636412
32.468815,-1.4445001
-8.524376,58.405773
-29.326292,-33.860546
-0.865992,37.690876
3.7225227,-1.113281
24.91061,-32.771206
1.9218371,25.690027
16.726221,62.83037
-9.029232,9.442124
69.67428,48.901905
-68.27816,-9.466455
21.509516,33.21184
12.202844,43.67063
-68.22318,-25.96202
10.250557,-90.8348
12.801697,42.687355
13.773965,49.927677
-35.726307,-37.482975
48.29637,-14.665209
-62.377113,56.099155
-21.768532,-25.251104
6.510925,-74.406136
20.739923,-3.8876212
45.30419,-65.09587
16.849146,52.68971
44.579723,-54.26415
52.502296,4.2428484
5.628006,-80.34252
78.29925,-43.133995
52.75615,34.314438
-81.40738,-17.295765
-43.965763,-24.924631
66.72214,41.346344
-25.169329,41.805904
60.875698,-10.648779
-75.17908,14.0220375
-13.817407,-46.693214
-33.091908,-24.64091
0.8868627,-7.6460996
-53.829853,22.358398
-34.969677,43.561485
71.47312,-24.367237
36.309364,-1.8852429
-53.6044,39.84146
10.567372,-31.481869
6.2649226,-81.2044
48.994476,-35.763725
-59.330853,5.4618964
-12.990617,-83.587685
48.238873,31.293268
-0.6047376,12.018278
8.802286,20.53234
43.121815,-1.4658949
47.212498,-45.84052
-73.65878,-35.42189
-52.305107,-34.665543
-4.623618,-70.197525
-38.305485,-5.0785904
63.86688,22.566315
27.49726,-29.734783
14.36143,-79.198135
77.245346,-41.891396
22.334106,-37.624374
-35.757076,42.5038
65.767624,-4.5250716
6.6674495,37.218227
2.7345057,42.601826
-53.052254,-48.001904
13.18688,35.798424
45.469055,61.353676
-7.757624,48.518707
-28.794691,-5.639289
37.606724,-0.25797313
-0.025930637,23.209053
27.607788,29.931616
58.095745,61.730324
-21.943651,53.928917
48.96671,67.02079
-56.640938,-35.926952
-40.44362,-46.487316
10.162571,-3.5239546
60.924526,-29.615892
-23.386955,43.457478
46.306385,25.85343
-79.10036,-6.5301433
2.797431,-75.41166
83.554565,-14.622851
-7.484138,-69.16523
26.04114,-30.190825
34.208996,-14.930147
-58.46391,-0.53178215
43.574253,-2.1525364
-27.990889,-10.304456
72.21599,50.282696
65.75499,24.926289
66.76802,32.15555
-38.87761,-20.035519
37.256893,3.4739418
67.23575,-3.4441864
49.187305,21.064335
-9.604588,-41.518368
15.502787,-32.82761
7.19106,-82.47125
1.9839687,-13.380473
-39.773228,2.223959
-25.915165,-1.6433673
60.629105,-10.833041
-39.052048,-59.90851
67.21811,30.276981
27.760208,30.697765
-67.47439,56.874393
76.62077,-10.025152
43.509884,-56.43772
67.774185,43.083412
-0.43775672,12.157594
-32.98113,-32.883907
-76.93683,-11.236415
6.3955092,-64.86841
-24.481672,-30.225618
75.55993,-14.111471
-29.6478,79.53317
-32.275352,32.508392
53.15542,32.060947
-62.387905,-22.315168
-3.0294914,-2.7040184
-78.12918,-16.454525
2.8756921,53.57608
-4.9633417,65.49542
70.343765,48.30044
-62.128696,68.36824
3.888573,15.814796
19.185781,48.216602
26.075405,4.1699467
44.881344,47.807907
77.000015,-45.746494
12.368002,23.94405
5.039418,61.70856
51.74667,-6.5722384
45.079174,47.953987
41.751373,-53.06293
-67.33526,56.78402
-30.344582,23.329727
-59.232277,-11.579343
22.959438,-43.15477
-55.80863,-52.682175
-37.488087,-17.672869
-9.764235,26.798534
-11.654576,64.521545
54.446606,34.937805
18.30802,-37.491863
10.729629,46.913628
16.15874,-30.284252
24.718472,17.106062
49.594658,57.00089
-66.6794,5.5806336
-56.643173,-35.768375
-9.779075,-14.781569
14.143756,41.692635
42.143013,-1.64906
-15.744276,-26.312468
71.81862,-15.162913
30.440468,-35.257473
9.928431,-90.42074
-48.1101,-49.569653
-26.56404,-11.721784
-33.053272,-35.840965
-3.3284638,-6.3849316
0.79218954,-49.834785
13.1213665,-42.91534
-74.30382,-1.9486595
-49.586494,-12.071765
-25.974234,36.18571
51.764946,25.71828
31.896534,82.49725
-47.14464,-22.704008
83.35949,-27.09199
58.68328,35.3046
-85.25315,-12.269376
-33.73719,68.14842
-7.640204,33.174072
24.037584,16.851702
75.89153,46.565586
77.5846,-21.342043
22.60539,39.107693
3.2300189,9.944014
-5.071846,-34.753353
-78.46415,2.5392659
-10.228108,-76.32734
9.155774,-89.14382
58.912514,-29.265905
-10.019004,20.15057
18.481337,36.591766
0.7140395,-59.718933
-6.1179237,52.667233
-6.3343496,-77.07729
-41.319454,-37.369747
14.9171505,-28.927359
-34.233204,78.02899
67.34087,31.23763
-0.36390907,34.217083
-59.003807,47.795513
-56.244957,-32.5011
57.051186,-17.857668
71.53371,-41.75027
-81.91967,-6.324712
21.48296,45.327824
44.94197,3.159553
-9.117713,-40.520084
73.43828,-31.9185
-41.50817,-60.049404
2.6238205,-0.8867693
22.471914,45.829517
-5.9083495,57.35754
83.6118,-10.252439
-4.0145745,48.9612
17.748947,53.019325
-15.247156,66.89887
-62.989807,13.247116
72.2398,-15.927471
75.552284,37.942127
-77.25374,-12.349792
54.41115,8.542334
15.635263,-63.35654
16.420975,-33.18731
-26.833994,-23.40237
-15.187067,-45.961285
-34.740494,70.333
-71.385864,2.494957
9.521927,-89.98343
5.8710117,-59.275795
-27.519592,31.773
-0.851599,40.822716
-62.443684,56.192028
-31.250446,-6.5426
-44.235638,-25.350277
-59.40538,44.591618
19.408794,53.71894
30.301704,-30.039398
-77.196014,-1.0448078
-16.614063,35.75094
44.326744,29.585873
-16.458405,56.24103
-47.48167,-47.05899
8.94565,-14.343947
65.049385,49.85692
3.5964386,-64.33729
-18.019619,59.228836
-28.412611,-21.286232
74.20872,-6.258713
-61.971767,43.46258
35.24205,-15.17456
-64.0166,-12.306443
-3.067967,2.25408
-7.8425555,60.81407
21.938297,-5.6688
3.2219973,-51.135635
-44.551006,-34.70595
-63.22858,-41.83463
47.954643,64.603935
-73.69991,-32.732094
71.20751,-4.2994647
-63.89438,-8.126307
-33.915237,27.101465
-55.362103,-37.6437
74.4381,-11.356845
-16.403625,19.310024
3.7562733,9.4403515
77.62584,-39.691105
-37.581966,78.532906
-58.654163,-33.711487
-66.42163,5.5459433
1.4227877,-13.412766
-47.86108,-16.596666
47.077484,25.394337
78.69381,-8.030307
52.272797,56.401623
-25.429615,74.87601
-40.213947,-45.50514
17.310339,-30.513739
53.393585,64.544266
36.035946,43.189648
-11.320247,-19.019281
58.888412,46.06394
5.1296196,-62.150196
-29.480124,59.813488
21.20642,57.758877
11.040929,23.80887
3.08022,28.600716
54.127205,-9.041767
33.150238,-0.66403127
48.668503,65.40221
-15.3046,56.05289
-11.21621,37.67412
3.4126241,-4.2491083
80.980034,-39.850914
37.843384,-59.889496
-62.42912,5.5609756
7.4761505,-90.88592
-30.652428,75.95635
-11.365937,22.235294
-21.157898,44.00226
4.594822,-96.43314
-63.658417,11.179112
-58.648987,70.87668
-43.165314,-11.388318
-55.323048,15.288343
-12.22583,-45.27686
-56.76398,51.51185
-76.983986,1.0829386
60.793148,-11.801989
-8.534005,-22.8899
-45.534092,-26.177813
0.6030009,-77.08421
43.624977,47.54305
-16.141848,50.11978
6.8200817,-75.76412
-26.909887,30.107092
-9.404068,12.896979
-28.54872,-7.837044
-66.2885,-6.5369163
6.59181,-95.531334
-4.646826,69.48302
11.537009,42.787773
-17.702923,28.717203
80.7767,-15.974788
-14.975365,-25.365997
-18.43097,33.826416
-10.736338,-76.0808
43.45216,-58.72949
-55.13235,39.81534
50.365715,56.666805
-55.42353,-40.287544
-37.38254,2.741311
-26.19467,-9.87389
19.562243,54.012215
-45.150467,-63.27074
48.312325,8.5189
27.021936,26.16657
-22.503683,63.651432
-43.777378,-23.720072
45.265594,-65.262794
8.727832,28.4726
47.379116,-42.819378
-35.54389,29.123898
-27.571562,28.752743
-58.96208,-39.522114
0.5782384,-65.84162
-72.240204,7.3542986
-72.81754,16.634556
-71.43775,2.112217
-3.656151,-56.019493
5.1431937,-84.20271
-52.665493,-45.958366
13.254282,42.631367
53.223125,12.77934
7.177019,-14.812459
11.182111,-30.031536
76.9111,-45.939728
9.675044,66.07712
15.305948,-64.909966
-85.12153,-11.767807
-10.623611,-36.756954
-29.129341,-33.611065
-35.945152,78.84401
-63.498142,4.1865516
16.639383,54.335438
-64.67307,-12.942183
46.869194,18.83139
29.032885,21.842964
15.220686,30.10847
65.73029,45.318657
14.531008,34.32341
65.92592,-20.045982
38.563828,-7.995807
18.936909,62.150684
22.79385,-36.62912
33.53907,3.3531823
-11.110483,67.87566
-9.456346,63.052456
21.080343,46.05824
-75.94926,-21.780506
-37.51023,-55.90205
-43.367043,-23.744696
-1.0279664,-68.42203
50.588104,18.348524
-35.520943,39.510155
13.823689,43.11044
-22.482344,37.79719
37.658993,-41.252087
-25.202326,41.55843
-1.4189494,-0.4268939
-13.118715,28.513336
20.90538,-32.372276
5.188388,-63.049385
51.81193,63.91844
-78.22855,-0.747037
-29.035065,33.083984
-1.3673197,69.599915
-28.191904,35.55525
-60.72359,-40.82554
-13.834649,13.999957
72.51517,31.149845
80.70932,-27.192606
-49.678745,-1.8438565
-38.911377,-5.002222
-25.309223,73.72256
-24.16927,-12.744428
37.31244,3.8096452
-43.579754,-47.12843
83.72846,-30.198498
-22.879168,40.630203
-6.8086514,5.7825913
45.139854,61.48134
-45.229206,-63.442326
9.132943,46.85241
1.7158284,-82.04999
-32.950596,-38.285557
-63.080013,8.31847
3.7789133,-89.960335
-48.527374,-11.595459
16.4744,66.65885
50.106457,20.664463
76.07048,-5.2730193
-29.503872,31.66222
-67.21967,13.22931
-34.12673,77.971
76.520615,-41.72747
33.483097,-10.56725
-21.35572,75.60894
-11.883589,-37.69441
15.038903,-64.86724
5.2697506,16.479889
-8.397448,59.528545
70.181915,50.569412
-26.26704,38.796017
-40.15941,-46.324974
-20.52452,45.95558
-13.02096,33.578167
-10.91738,-15.590756
47.24993,-64.85268
-75.81326,-15.1741295
-64.10911,23.303947
-40.264217,-41.371243
-18.167702,81.804146
-30.748608,-5.5661817
-2.627406,-55.945213
-18.551317,53.499325
-61.2969,45.43988
27.95423,13.368022
-64.91955,25.299671
3.4851325,-93.73621
-20.918606,34.808765
-1.9607965,71.28826
-8.225891,-84.87149
27.984018,22.345436
64.915016,-4.5908475
9.164284,19.343502
-62.159058,4.686054
-59.596523,6.547647
5.866235,30.73144
16.148054,35.304466
9.314532,-14.103008
-44.65993,-25.980743
-2.1445842,10.698615
36.383137,-61.099293
72.42415,-33.650368
-53.86056,22.699596
58.08362,52.363
9.731647,63.255512
-58.118652,51.506996
-2.3600974,-53.772552
-39.588013,-33.386967
4.3654604,-86.020195
54.244663,1.1782595
-18.873959,35.28742
-36.73417,28.851032
75.43063,37.478954
2.0670686,-63.08846
48.56174,67.89956
17.424713,-27.36039
-45.92484,-51.381153
-34.473038,77.74844
-52.635803,-49.26285
49.799545,24.08653
-80.32776,0.73804814
5.295468,-61.770416
-33.593838,1.7661905
12.868127,-23.414639
-43.5237,-39.18878
-0.87499547,1.7471402
52.90656,3.849036
-19.45605,36.566444
52.069725,70.478195
76.82819,48.41359
-78.10797,2.1584501
-26.982523,-7.494365
-58.185566,43.91698
74.01053,-21.28284
-64.206375,24.360535
60.34794,49.743504
-7.8285375,7.5865145
18.133867,54.436333
80.81889,-38.80133
-25.336702,28.842169
-78.07411,2.098152
-61.965992,68.01841
-5.053187,-76.718475
35.92046,0.048549116
-2.9325366,-70.378815
57.87116,37.068867
45.633,25.281288
-67.188255,-4.6194153
-23.523,47.798363
27.173061,36.996765
4.8141246,21.135235
83.06255,-28.14056
55.18315,-16.87996
51.000942,55.426224
-81.24671,-13.872867
-57.476715,51.96895
-59.452312,70.26868
21.383827,57.289692
-38.065674,-24.77422
68.14697,-37.611736
47.003033,-44.731007
-15.089703,28.706408
50.827385,25.26481
-6.646072,54.931835
20.464935,-41.8221
-33.82391,2.636911
8.447105,-90.50754
-37.540493,79.77607
-61.65595,68.631226
-74.62758,10.355306
49.487274,52.042732
40.608883,-66.40096
-57.141792,-46.45465
-62.387905,-18.007114
5.4901304,-80.000565
5.8873925,21.529009
3.5105789,21.671469
-24.597406,-18.351276
-19.031647,68.06157
-13.450039,-45.564186
-8.777385,-33.019672
11.600064,9.815163
76.49821,-18.066065
1.7660471,-51.2396
68.197365,40.190956
15.953474,-25.96282
-24.137972,59.578777
70.492424,48.753746
-62.20626,56.024082
-24.191793,-12.679457
-62.286484,23.33704
43.08825,6.578553
34.326935,-30.510254
35.031006,3.8306053
44.27912,-43.010193
40.977146,-46.29575
30.44678,-30.323187
-30.60005,57.234104
39.15756,44.02788
-10.34745,9.846709
-3.8758314,-70.02129
35.596043,-30.500305
-41.304592,-17.039295
-57.105644,41.894207
-50.19825,1.0596215
58.873573,-29.094658
67.29166,25.712538
-76.22705,11.548454
-52.75209,19.810799
-38.27464,-60.503494
3.5512533,27.010685
-59.46347,-0.4740318
9.167408,67.41636
71.05751,50.303226
58.895706,-12.596253
-55.189342,8.280937
60.473656,-10.016672
77.36794,36.927574
66.419266,-24.566051
30.724998,-15.178545
-7.8612633,27.300566
5.445287,-59.162067
2.026402,-51.70214
-38.809208,-12.404856
76.08507,-20.02503
17.595982,64.43263
-23.7648,56.2563
77.00594,42.65945
19.945932,40.648426
68.21245,43.173954
-36.197624,-57.732124
54.138622,4.267752
-83.93516,-17.83676
6.35387,36.111317
-69.07665,14.126902
21.909132,-27.61956
52.913364,67.38572
7.882075,-84.567795
-3.330004,51.599197
-73.324974,-2.811189
-74.328445,22.754744
13.009365,-42.479214
-26.637695,40.368347
-27.034199,-7.5516195
-4.8116994,27.715807
29.592964,-46.971447
-0.5315724,-1.458821
66.59297,33.649605
38.46868,-8.293234
20.81973,63.015118
-6.84097,-12.62544
-23.336557,-24.312098
-6.7278304,43.4037
-27.451887,69.92744
-78.40491,-8.5107975
21.43403,-27.44986
-47.16243,-46.265266
-70.72272,4.6953206
55.48964,32.137344
-33.55475,25.613016
-56.467888,-23.8189
-2.384025,-53.679054
77.34051,-39.822773
-59.947243,6.78295
-29.24399,28.42108
26.782648,2.1532834
48.551342,23.1918
27.477825,30.665268
37.653625,-41.913307
-47.57019,-8.574111
-8.538838,42.604923
-56.679302,-28.76112
68.468254,-8.267632
-11.381809,-81.008675
-55.701366,-20.991035
54.266697,12.381275
-5.65709,-72.47019
18.203667,66.449066
-4.3126225,61.861248
33.65721,-15.195262
16.646475,-42.983997
18.337269,-37.61139
1.4131632,-3.7233534
56.17027,9.319094
79.351524,-21.728333
72.36967,33.39973
9.620711,35.88192
-74.12745,-28.97368
7.699639,55.280186
8.596115,49.13705
-6.383668,-19.714525
28.65158,-33.27709
-18.65111,34.685867
-35.773346,41.415016
58.512943,14.941788
14.610052,29.813042
-1.6078883,-77.86138
-17.01526,39.38223
-53.06353,-43.04166
0.6745499,-51.04238
-33.378876,-30.210266
73.008354,-17.59181
37.45518,5.0706663
4.113099,-96.4234
-52.499935,-49.706146
11.334601,-86.016945
9.733076,-4.506723
58.440388,-28.240866
-16.370104,40.045673
10.749082,-36.421272
4.467738,-97.24913
-6.733068,32.601826
64.25095,-16.932442
-5.836382,-72.454216
9.384391,-89.47714
6.8722696,-93.51034
-16.046726,-54.07406
-26.791235,73.54096
-12.502704,57.971878
19.62652,-26.783585
-4.967689,-69.7191
-47.059223,-14.227117
-51.235382,-46.84644
-21.181574,34.5878
60.725796,-11.854984
76.287186,38.72053
-7.7339463,-39.924236
-1.2318549,28.617174
-18.665146,67.78508
-12.745228,-86.591
-29.057116,24.254477
23.152233,51.3827
-9.18521,66.699936
-0.79889333,43.95473
78.44307,-31.80759
43.21794,1.206819
28.56142,23.918278
-73.288536,-29.662771
-18.774391,24.658602
57.27588,27.586803
-36.54824,41.302433
11.145886,-86.30119
28.234198,31.94507
4.0275154,-84.75659
-20.071947,37.51035
-40.17724,-58.27945
73.190056,-18.620314
-1.003937,-53.053825
-17.799143,40.64521
69.46818,47.37304
56.60324,-31.239939
-5.370122,-0.02919148
7.121818,7.8535266
66.70244,33.74506
-16.483505,-15.096428
1.2709423,2.4832222
-22.96007,33.767822
-54.192425,20.153482
19.70543,-37.15064
-59.386543,-50.912586
15.674031,66.95377
-16.13063,-40.60361
42.904,-0.66602147
-63.505356,12.9348345
-50.2143,-18.472534
15.711842,4.893136
-63.864647,-34.32334
-21.927332,59.49581
51.75306,66.82782
13.571714,26.71569
-54.217228,6.681837
82.700424,-38.005535
-24.740053,69.18031
66.94716,-3.7047572
43.987995,10.398855
78.37298,40.45682
-53.106308,-48.451874
26.095778,-43.64972
-64.191246,-34.095055
-24.519608,-27.357077
71.089935,47.139084
11.831204,57.1446
80.90243,-38.832863
-61.10934,7.8281727
58.33852,-28.304338
48.30628,48.41465
-23.56558,-4.545152
46.61931,13.338048
-34.364956,44.10032
-18.83486,77.66942
-9.365709,33.387943
-10.34114,-42.51547
2.6511292,20.473228
49.33966,31.67038
-47.583763,-38.37416
43.99008,-0.8426783
0.8789318,64.525986
44.435646,10.722026
-41.299427,-27.557463
64.12951,25.657581
19.401953,-34.61114
-80.80428,-8.180487
10.958206,58.688015
-2.3650172,71.66149
-38.409996,78.44123
4.395664,-95.59572
-31.48267,23.436543
-28.013117,71.405495
48.351986,-42.681133
23.520317,9.618481
-63.06223,-11.220071
-31.45602,41.0058
52.51675,3.2147317
-80.76407,9.532951
-44.42012,-26.75789
-62.800987,23.586355
-7.9203587,-21.93927
16.441753,-39.58016
53.04901,-21.193962
-6.2750397,-86.49265
51.482914,26.499193
53.39431,-15.982018
-67.456276,13.321864
-31.077316,36.17597
-29.56521,75.82502
-9.904868,30.472649
-26.994131,-22.944307
-6.7121606,66.06136
79.49629,-8.695697
-76.28619,-28.913979
-29.909817,54.614536
-48.37409,-14.2369
-75.61082,13.350912
-6.5642676,-76.85926
-12.139569,63.214752
51.487507,22.674267
-56.009544,47.40313
-5.754465,-69.9162
24.840496,11.545871
-60.137234,43.251076
-3.919317,-84.86771
7.2820134,30.17994
-8.756076,-21.423027
11.21262,-3.149153
18.751245,-25.321144
56.209156,45.031925
1.8024566,-2.218875
27.20862,30.71433
-63.177345,-44.225166
51.978683,52.333027
